id,text,creation_date,post_id,user_id,user_display_name,score
90047214,to my knowledge it is impossible to change the hover color as this is the default color rendered by the browser,2018-07-26 13:17:26.773000+00:00,51539244,9626085,,0
8435624,"How are you inserting the data?  ALso, what type of validation are you talking about? Within a certain range or that its a valid format?",2011-08-14 03:25:47.670000+00:00,7054782,573421,,0
47450412,"The pace of the final video depends on the presentation timestamps you set for each frame. You'll need to establish a common timeline for the blended video. The camera-based activities are just using the timestamp from the camera frame, which is not what you want -- you want to use the timestamps from the decoded video, matched up between the two streams. If they're both recorded at the same, fixed frame rate, it should be straightforward. The timestamp lives in the muxed output, not the raw H.264; it's passed through the codec to VideoEncoderCore line 192, which pulls it out of BufferInfo.",2015-04-15 16:08:35.740000+00:00,29625018,294248,,0
42868003,"And do really see if you can figure out how to re-write the same thing without recursion, turning recursive code into iterative and vice-versa is an important real-world skill, that many classes covering each don't go into. (Esp. since iterative tends to be the more performant with a language like Java and recursive the more performant - or only possible way - in functional languages, so there tends to be real advantages in being able to move between them).",2014-11-28 14:41:29.133000+00:00,27188872,400547,,0
54419737,"Zak - however the online tester mentioned in the post you gave me did identify that the ""RewriteCond   %{REQUEST_URI}    ^/ads/story.asp$"" is the problem. There must be some other way to test if this /folder/filename are in the URL...",2015-10-23 19:54:29.733000+00:00,33270506,2933083,,0
8969638,"Yes, at first moment get the 100 first numbers, after get 101-200...Thanks for helping me, I'll try to use Skip and First/Limit",2011-09-14 18:29:25.190000+00:00,7420458,814275,,0
48926716,positive intergers only in dec array & hex_array=[hex(x)[2:] for x in dec_array],2015-05-24 05:44:11.557000+00:00,30275558,4272417,,0
4897269,why would you want to do that.,2010-12-18 16:37:09.350000+00:00,4478899,149458,,0
51371453,Use `NumberFormat` or `String` fomatter,2015-07-30 07:02:21.353000+00:00,31717121,992484,,2
76840059,Good question. I'm not sure why it was voted down? I don't know what the + means here either ... but the hash (#) is part of the loadChildren syntax. It separates the path to the lazy loaded module from the class name of the lazy loaded module.,2017-07-05 17:01:57.583000+00:00,44932053,1647604,,1
91034907,Can you now pls add some demo code on how to use it.,2018-08-27 15:02:36.360000+00:00,8390691,6243129,,0
51359090,Did you upgrade your template pre-compiler when you upgraded Handlebars?,2015-07-29 20:32:18.977000+00:00,31697132,1277669,,0
73685000,"I'd already tried `vertarget` before posting this question. I could be wrong but `vertarget` tells us everything else like environment variables, process and system uptime, commandline arguments and their values. It does not tell us the process architecture for the current process. I'd like to be corrected if I am wrong.",2017-04-09 18:08:40.570000+00:00,43308814,303685,,0
13703684,"Alright, happy coding!",2012-05-14 11:29:27.343000+00:00,10581820,52589,,0
12132419,"That's good, I'm happy it worked. Could you set the answer to accepted then? Thanks!",2012-03-05 16:01:16.910000+00:00,9503072,120480,,0
27858785,Thanks for the reply. I believe it was local fire walls that was keeping me from doing this. Which unfortunately I have no control over.,2013-09-18 15:58:24.267000+00:00,18022197,953045,,0
2270873,"i just toyed a bit and it seems that both FF and Chrome also render correct with an `.xhtml` extension ...  It seems plain wrong that they will not accept a definition of content from inside the file (the meta tag for instance..), but it seems to be the case..",2010-02-21 03:53:41.790000+00:00,2304504,128165,,0
54229795,updated to fix error,2015-10-19 11:11:58.923000+00:00,33211620,704848,,1
85939290,"Ok, your solution will works, but what if I want to have my source code copied inside container, instead mount volume each time?",2018-03-24 18:35:46.113000+00:00,49468068,6947687,,0
21666643,@PeeHaa Any idea why `ENT_QUOTES` and `ENT_NOQUOTES` return different results?,2013-03-11 14:25:37.677000+00:00,15340621,1229260,,0
83423448,"@Dark I know, but it seems that everything in SparseDataFrame is broken. Simple arithmetic methods like `abs` and `sum` don't work either !",2018-01-12 06:50:38.597000+00:00,48161445,9094710,,0
63976258,"Obviously, the problem occurs because `'http://www.anothersite.com'` return HTML instead of JSON !",2016-07-09 05:39:10.547000+00:00,38278568,6431814,,0
53184488,"Exactly, worked for me, too. Under MacOS X: sudo ./android",2015-09-19 14:38:28.713000+00:00,8839255,1301373,,0
57373411,@triadiktyo - I was wondering about the same thing. I definitely feels better to have a pass.,2016-01-15 16:34:23.680000+00:00,30866481,164113,,1
63504732,I also added the web.config setting I mentioned in my answer and copied one of the .js files into the bin folder manually and was able to pull it up properly. http://imgur.com/vn6BVFK,2016-06-25 19:36:59.137000+00:00,38012821,78053,,0
62797681,Is there a reason why you're using NumPy's square root when the stock `sqrt` function from the `math` package in Python will do?  None of your datatypes were originally` numpy` arrays so I don't see a point in computing an output `numpy` array (at least not in this current version of the code) when you will probably not take advantage of `numpy`'s data representation.,2016-06-06 14:05:36.313000+00:00,37659422,3250829,,1
50378151,"17, I found the correct way to do it, check my answer",2015-07-02 13:49:44.060000+00:00,31186161,235123,,0
66005461,"@DominicP Actually Emscripten is a transpiler from ASM to ASMJS, and Emscripten provides a set of JavaScript APIs to mimic native ones. That's all. How it does it? It translate native calls into JavaScript/ASMJS calls to their equivalents in Emscripten running either in the browser or Node.",2016-09-05 20:16:44.157000+00:00,39325860,411632,,0
15745227,"I got: `Parse error: syntax error, unexpected ''/../FolderB2/PageB21.php'' (T_CONSTANT_ENCAPSED_STRING) in...`",2012-08-07 06:43:32.547000+00:00,11840528,897733,,0
92141664,"Mac and debian based, are you on windows ?",2018-10-02 07:30:48.597000+00:00,52590971,1797950,,0
39095139,This should help. https://github.com/kossnocorp/jquery.turbolinks,2014-08-04 13:25:53.937000+00:00,25119742,2456549,,0
8461793,And please remember down votes are for when an answer is not helpful - just because you dont think VBA isn't the best approach does not mean the answer is any less appropriate than your own.,2011-08-15 23:11:47.900000+00:00,7068118,754233,,1
49357998,I think I will change how the code is working. In a previous iteration I was just finding the count of the appearances in a sheet. I think I will incorporate this to then call find x number of times instead of the above while loop.,2015-06-04 14:51:17.597000+00:00,30646429,595807,,0
11311121,Are you hitting the web server directly or is the web server behind a proxy?,2012-01-26 15:49:54.260000+00:00,9020802,442580,,0
93590539,"Old question, but it took me way more time than expected to get data from guideCategories. Please do notice that in order to work, channels->list should be invoked from Google APIs Explorer ( https://developers.google.com/apis-explorer/#p/youtube/v3/youtube.channels.list) otherwise it always returns empty list result for filtering by (guided) category id.",2018-11-17 23:16:28.710000+00:00,19417749,1626392,,0
37773870,No.  I'm asking if there are facilities in Jersey to allow me to add this data to the payload.,2014-06-25 19:20:05.493000+00:00,24412115,3775596,,0
80571297,Thanks. Forgot about parseFloat(). It works again!,2017-10-18 14:03:57.387000+00:00,46799864,8785259,,0
55020379,"Also, pick one language",2015-11-10 04:54:08.513000+00:00,33623113,2193767,,0
25869533,"Hmm. Is there a way to rewrite it in the way something like: .to_left_60 > * {    margin:0 auto;} I do not know how to write this correctly: (all elements to have ""margin: 0 auto"" that are in .to_left_60)",2013-07-19 10:38:32.923000+00:00,17744036,1092125,,0
50720092,"Thanks for affirmation so it seems I am on the right track. The method you are referring to is called ""Lazy Loading"" of Images and the thing is that my app is a POS and the cashier can not wait for images to be loaded in the systems' leisure time. The response must be immediate. anyway thanks again for your comments.",2015-07-12 17:17:08.463000+00:00,31369890,4527279,,0
30711148,Try using only `{StaticResource DatabaseViewModel}` when using it,2013-12-12 08:35:49.103000+00:00,20538368,3046513,,0
90953241,None of your blogs have posts so how do you expect `b.Posts.FirstOrDefault()` to return anything?,2018-08-24 10:05:26.367000+00:00,52001484,6485082,,0
13385395,I agree with @EJP. The other advantage of Introspector is that you don't need to add libraries.,2012-04-30 11:00:42.273000+00:00,10381710,359035,,0
36113032,"Have you tried with other where clauses to see if there is any pattern? eg does it always add one, always return the next item in the default ordering, always return that same incorrect record, etc.",2014-05-08 11:00:37.230000+00:00,23539709,338068,,0
68895487,No idea. Not enough information.,2016-11-28 07:39:02.343000+00:00,40839046,217408,,0
62056811,"Good spot, I saw them as underscores, I would also change the last line to 
RewriteRule ^(.*)$ user.php?user=$1 [NC,L]",2016-05-16 23:58:25.550000+00:00,37265009,505807,,0
42586441,could you demonstrate your problem through a fiddle?,2014-11-20 05:31:41.763000+00:00,27032405,2173853,,0
85794038,"_""but not with `new User();`""_ - Where do you have `new User()`? In your `UserController` you pass `Nationality` which you don't have any `use` for.",2018-03-21 00:08:48.637000+00:00,49396085,2453432,,0
38158412,Call it? `Client.GetChannel(Channels[channelName])`,2014-07-08 01:44:27.210000+00:00,24622464,21418,,0
85865391,works on Windows only,2018-03-22 14:56:56.057000+00:00,45544278,16148,,0
37748213,thanks.  did some reading overnight and did not realize that sqlite does not have date object. as it does pretty good job of pretending to have one!   My string code now works as I have turned it into same representation as the origianl data,2014-06-25 07:55:06.143000+00:00,24403014,2107677,,0
6326293,It holds such many values... not only this configuration but many... how can i set the value in the context...,2011-04-06 06:57:45.480000+00:00,5562376,548591,,0
4107224,"@Adrian: You can just declared it as a field-like event in the base class, as you've shown near the bottom of your question.",2010-10-05 09:19:59.730000+00:00,3857216,22656,,0
